Site ID,Account ID,Building ID,Market,Site Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Site-001355,Acct-001744,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001356,Acct-001745,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001357,Acct-001746,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001358,Acct-001747,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001359,Acct-001748,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001360,Acct-001749,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001361,Acct-001750,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001362,Acct-001751,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001363,Acct-001752,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001364,Acct-001753,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001365,Acct-001754,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001366,Acct-000390,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001367,Acct-001755,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001368,Acct-001756,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001369,Acct-001757,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001370,Acct-001758,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001371,Acct-001759,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001372,Acct-001760,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001373,Acct-001761,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001374,Acct-000581,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001375,Acct-000002,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001376,Acct-000236,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001377,Acct-001762,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001378,Acct-001763,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001379,Acct-001764,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001380,Acct-001765,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001381,Acct-001766,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001382,Acct-001767,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001383,Acct-001768,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001384,Acct-001530,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001385,Acct-001769,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001386,Acct-001770,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001387,Acct-001771,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001388,Acct-001772,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001389,Acct-001773,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001390,Acct-001774,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001391,Acct-001775,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001392,Acct-001776,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001393,Acct-001777,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
Site-001394,Acct-001331,Bldg-015202,Atlanta,345 Courtland St NE,Atlanta,GA,30308,507.22,On Zayo Network
Site-001395,Acct-000516,Bldg-015180,Denver,9603 S Meridian Blvd,Englewood,CO,80112,783.02,On Zayo Network
Site-001396,Acct-001331,Bldg-015180,Denver,9603 S Meridian Blvd,Englewood,CO,80112,783.02,On Zayo Network
Site-001397,Acct-001369,Bldg-015203,Atlanta,7840 Roswell Rd,Atlanta,GA,30350,408.32,Not on Zayo Network
Site-001398,Acct-000419,Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
Site-001399,Acct-000053,Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
Site-001400,Acct-000014,Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
Site-001401,Acct-000326,Bldg-015267,Dallas,2701 N Forum Dr,Grand Prairie,TX,75052,6113.96,Not on Zayo Network
Site-001402,Acct-001778,Bldg-015268,Denver,6200 S Quebec St,Englewood,CO,80111,314.38,Not on Zayo Network
Site-001403,Acct-001184,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001404,Acct-000231,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001405,Acct-001001,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001406,Acct-000039,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001407,Acct-000314,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001408,Acct-000074,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001409,Acct-001331,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001410,Acct-001779,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001411,Acct-000013,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001412,Acct-000433,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001413,Acct-000516,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001414,Acct-001778,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network
Site-001415,Acct-001436,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001416,Acct-000004,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001417,Acct-000591,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001418,Acct-000236,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001419,Acct-000053,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001420,Acct-000253,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001421,Acct-000008,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001422,Acct-000069,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001423,Acct-000036,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001424,Acct-001469,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001425,Acct-000273,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001426,Acct-000009,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001427,Acct-001331,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001428,Acct-000091,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001429,Acct-001257,Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,8.86,On Zayo Network
Site-001430,Acct-000135,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001431,Acct-000579,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001432,Acct-000209,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001433,Acct-000320,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001434,Acct-000008,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001435,Acct-000072,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001436,Acct-000167,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001437,Acct-001272,Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,678.61,On Zayo Network
Site-001438,Acct-000091,Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,1318.86,On Zayo Network
Site-001439,Acct-000036,Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,1318.86,On Zayo Network
Site-001440,Acct-000013,Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,1318.86,On Zayo Network
Site-001441,Acct-001331,Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,1318.86,On Zayo Network
Site-001442,Acct-000167,Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,1318.86,On Zayo Network
Site-001443,Acct-001401,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Site-001444,Acct-000132,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Site-001445,Acct-000055,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Site-001446,Acct-000938,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001447,Acct-001640,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001448,Acct-000014,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001449,Acct-000034,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001450,Acct-000025,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001451,Acct-000034,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001452,Acct-000968,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001453,Acct-000013,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Site-001454,Acct-001125,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001455,Acct-001331,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001456,Acct-001331,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001457,Acct-000167,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001458,Acct-001780,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001459,Acct-001417,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001460,Acct-000175,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Site-001461,Acct-000183,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001462,Acct-000579,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001463,Acct-000002,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001464,Acct-001781,Bldg-015500,Dallas,2300 W Plano Pkwy,Plano,TX,75075,657.46,On Zayo Network
Site-001465,Acct-000013,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001466,Acct-000062,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001467,Acct-001401,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001468,Acct-000342,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001469,Acct-001782,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001470,Acct-001494,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001471,Acct-000790,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001472,Acct-000202,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001473,Acct-000723,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001474,Acct-000014,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001475,Acct-001149,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001476,Acct-001658,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001477,Acct-000053,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001478,Acct-000039,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001479,Acct-001198,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001480,Acct-000303,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001481,Acct-000036,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001482,Acct-001783,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001483,Acct-000002,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001484,Acct-001331,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001485,Acct-000167,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001486,Acct-000009,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001487,Acct-000579,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001488,Acct-000019,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001489,Acct-001784,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001490,Acct-001417,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001491,Acct-000072,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001492,Acct-001407,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
Site-001493,Acct-000122,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001494,Acct-000055,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001495,Acct-001785,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001496,Acct-000986,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001497,Acct-000154,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001498,Acct-000185,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001499,Acct-001786,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001500,Acct-000479,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001501,Acct-001488,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001502,Acct-000470,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001503,Acct-001403,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001504,Acct-000452,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001505,Acct-000042,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001506,Acct-000209,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001507,Acct-000014,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001508,Acct-001787,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001509,Acct-001170,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001510,Acct-000008,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001511,Acct-000827,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001512,Acct-000053,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001513,Acct-000072,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001514,Acct-000148,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001515,Acct-001161,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001516,Acct-000025,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001517,Acct-000043,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001518,Acct-001613,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001519,Acct-001788,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001520,Acct-000173,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Site-001521,Acct-001402,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001522,Acct-001403,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001523,Acct-000172,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001524,Acct-001636,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001525,Acct-001423,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001526,Acct-001494,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001527,Acct-001498,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001528,Acct-000329,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001529,Acct-000183,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001530,Acct-000209,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001531,Acct-001030,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001532,Acct-001626,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001533,Acct-000014,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001534,Acct-001789,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001535,Acct-000096,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Site-001536,Acct-001701,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001537,Acct-001790,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001538,Acct-001791,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001539,Acct-001704,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001540,Acct-001792,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001541,Acct-001164,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001542,Acct-001793,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Site-001543,Acct-000470,Bldg-017037,Dallas,3200 W Pleasant Run Rd,Lancaster,TX,75146,1158.8,Not on Zayo Network
Site-001544,Acct-001403,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001545,Acct-000004,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001546,Acct-000008,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001547,Acct-000236,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001548,Acct-000053,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001549,Acct-000025,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001550,Acct-001794,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001551,Acct-000025,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001552,Acct-000122,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001553,Acct-000013,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001554,Acct-000009,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001555,Acct-000002,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001556,Acct-000069,Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,105.12,On Zayo Network
Site-001557,Acct-001403,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001558,Acct-000004,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001559,Acct-000236,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001560,Acct-000053,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001561,Acct-000008,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001562,Acct-001455,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
Site-001563,Acct-000025,Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,111.42,On Zayo Network
