Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Opp-000955,Acct-000013,5 - Accepted,true,true,9/26/16,36,,New Service,Ethernet,Bldg-054670,Atlanta,1201 W Peachtree St NW,Atlanta,GA,30309,125.01,On Zayo Network
Opp-000956,Acct-000074,5 - Accepted,true,true,9/26/16,60,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000957,Acct-000178,1 - Working,false,false,9/26/16,60,,New Service,Dark Fiber - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000957,Acct-000178,1 - Working,false,false,9/26/16,60,,New Service,Dark Fiber - Metro,Bldg-266860,Denver,7600 Landmark Way,Greenwood Village,CO,80111,133.52,Not on Zayo Network
Opp-000958,Acct-001063,Closed - Lost,true,false,9/26/16,12,,New Service,Ethernet,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network
Opp-000959,Acct-000156,1 - Working,false,false,9/26/16,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000960,Acct-000002,5 - Accepted,true,true,9/26/16,24,,New Service,Ethernet,Bldg-116621,Denver,7535 E Hampden Ave,Denver,CO,80231,971.31,On Zayo Network
Opp-000961,Acct-000053,5 - Accepted,true,true,9/26/16,36,,New Service,Ethernet,Bldg-049488,Atlanta,3 Verizon Pl,Alpharetta,GA,30004,408.63,On Zayo Network
Opp-000962,Acct-000038,1 - Working,false,false,9/26/16,,,New Service,Ethernet,Bldg-054716,Atlanta,1050 Techwood Dr NW,Atlanta,GA,30318,1360.54,On Zayo Network
Opp-000962,Acct-000038,1 - Working,false,false,9/26/16,,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
Opp-000963,Acct-000411,1 - Working,false,false,9/26/16,36,,New Service,IP Services,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-000964,Acct-000340,1 - Working,false,false,9/26/16,36,,New Service,Ethernet,Bldg-133824,Denver,1301 Pennsylvania St,Denver,CO,80203,145.41,Not on Zayo Network
Opp-000964,Acct-000340,1 - Working,false,false,9/26/16,36,,New Service,Ethernet,Bldg-133880,Denver,1120 W 122nd Ave,Denver,CO,80234,941.61,Not on Zayo Network
Opp-000965,Acct-000034,1 - Working,false,false,9/26/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000966,Acct-000034,1 - Working,false,false,9/26/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000967,Acct-000512,5 - Accepted,true,true,9/26/16,36,,New Service,zColo,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-000968,Acct-000399,1 - Working,false,false,9/26/16,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000968,Acct-000399,1 - Working,false,false,9/26/16,36,,New Service,Wavelengths - Metro,Bldg-482540,Dallas,14675 Dallas Pkwy,Dallas,TX,75254,178.3,Not on Zayo Network
Opp-000969,Acct-000420,Closed - Lost,true,false,9/26/16,12,a0M6000000A3VAyEAN,Positive Re-Rate/Move/Change,Ethernet,Bldg-078777,Atlanta,130 Trinity Ave SW,Atlanta,GA,30303,1725.78,On Zayo Network
Opp-000969,Acct-000420,Closed - Lost,true,false,9/26/16,12,a0M6000000A3VAyEAN,Positive Re-Rate/Move/Change,Ethernet,Bldg-091944,Atlanta,765 Peeples St SW,Atlanta,GA,30310,762.92,On Zayo Network
Opp-000970,Acct-000224,1 - Working,false,false,9/27/16,,,New Service,Wavelengths - Long Haul,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
Opp-000971,Acct-000058,1 - Working,false,false,9/27/16,,,New Service,Dark Fiber - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000971,Acct-000058,1 - Working,false,false,9/27/16,,,New Service,Dark Fiber - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000972,Acct-000058,1 - Working,false,false,9/27/16,,,New Service,Dark Fiber - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-000973,Acct-000465,Closed - Lost,true,false,9/27/16,36,,New Service,Ethernet,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
Opp-000974,Acct-000132,5 - Accepted,true,true,9/28/16,24,,New Service,Ethernet,Bldg-065054,Dallas,2828 N Haskell Ave,Dallas,TX,75204,493.02,On Zayo Network
Opp-000975,Acct-000002,5 - Accepted,true,true,9/27/16,36,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-000976,Acct-000791,1 - Working,false,false,9/27/16,36,a0M6000000IzjMMEAZ,Revenue Commitment/Take or Pay,Wavelengths - Long Haul,Bldg-118244,Dallas,8 Campus Cir,Roanoke,TX,76262,479.98,On Zayo Network
Opp-000977,Acct-000002,5 - Accepted,true,true,9/27/16,36,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-000978,Acct-000361,5 - Accepted,true,true,9/28/16,36,,New Service,zColo,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-000979,Acct-000013,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-436578,Dallas,6007 Legacy Dr,Plano,TX,75024,334.08,Build in Progress
Opp-000980,Acct-000432,Closed - Lost,true,false,9/28/16,36,,New Service,Ethernet,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
Opp-000981,Acct-000210,5 - Accepted,true,true,9/28/16,36,,New Service,Dark Fiber - Metro,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-000981,Acct-000210,5 - Accepted,true,true,9/28/16,36,,New Service,Dark Fiber - Metro,Bldg-053008,Atlanta,1100 Peachtree St NE,Atlanta,GA,30309,58.15,On Zayo Network
Opp-000982,Acct-000210,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000982,Acct-000210,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-000983,Acct-000210,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000984,Acct-000333,1 - Working,false,false,9/28/16,12,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000985,Acct-000013,5 - Accepted,true,true,9/28/16,60,,New Service,Ethernet,Bldg-038198,Atlanta,3500 Lenox Rd NE,Atlanta,GA,30326,542.64,On Zayo Network
Opp-000986,Acct-000002,1 - Working,false,false,9/28/16,,,New Service,Wavelengths - Long Haul,Bldg-111813,Denver,84 N Aspen St,Aurora,CO,80011,2803.48,Not on Zayo Network
Opp-000987,Acct-000087,1 - Working,false,false,9/28/16,36,,New Service,Ethernet,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
Opp-000987,Acct-000087,1 - Working,false,false,9/28/16,36,,New Service,Ethernet,Bldg-124438,Denver,3993 Martin Luther King Blvd,Denver,CO,80205,456.03,On Zayo Network
Opp-000988,Acct-000793,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-084698,Denver,335 Inverness Dr S,Englewood,CO,80112,308.86,On Zayo Network
Opp-000989,Acct-000437,Closed - Lost,true,false,9/28/16,,,New Service,Ethernet,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network
Opp-000990,Acct-000074,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
Opp-000991,Acct-001176,1 - Working,false,false,9/28/16,36,,New Service,Ethernet,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
Opp-000992,Acct-000072,5 - Accepted,true,true,9/28/16,24,,New Service,Ethernet,Bldg-038206,Atlanta,3755 Mansell Rd,Alpharetta,GA,30022,319.2,On Zayo Network
Opp-000993,Acct-000057,Closed - Lost,true,false,9/28/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000994,Acct-001177,2 - Best Case,false,false,9/28/16,52,a0M6000000I9X2iEAF,Positive Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-118922,Dallas,4025 Midway Rd,Carrollton,TX,75007,301.43,On Zayo Network
Opp-000995,Acct-000043,Closed - Lost,true,false,9/28/16,,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000996,Acct-000057,Closed - Lost,true,false,9/28/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-000997,Acct-000043,Closed - Lost,true,false,9/28/16,,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000998,Acct-000043,Closed - Lost,true,false,9/28/16,,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-000999,Acct-000361,5 - Accepted,true,true,9/28/16,36,,New Service,IP Services,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-001000,Acct-000013,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-036879,Atlanta,4000 Highlands Pkwy SE,Smyrna,GA,30082,188.62,On Zayo Network
Opp-001000,Acct-000013,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-001001,Acct-000011,1 - Working,false,false,9/28/16,240,,New Service,Dark Fiber - Long Haul,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
Opp-001002,Acct-000072,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-135370,Dallas,4125 W Parker Rd,Plano,TX,75093,205.22,On Zayo Network
Opp-001003,Acct-000354,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-001003,Acct-000354,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-060286,Atlanta,300 Interstate N Pkwy SE,Atlanta,GA,30339,81.71,On Zayo Network
Opp-001004,Acct-000435,5 - Accepted,true,true,9/28/16,36,,New Service,Ethernet,Bldg-116484,Dallas,717 N Harwood St,Dallas,TX,75201,34.68,On Zayo Network
Opp-001005,Acct-000053,5 - Accepted,true,true,9/28/16,36,,New Service,Wavelengths - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
Opp-001005,Acct-000053,5 - Accepted,true,true,9/28/16,36,,New Service,Wavelengths - Metro,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network
Opp-001006,Acct-000443,1 - Working,false,false,9/29/16,36,,New Service,IP Services,Bldg-233555,Denver,1375 Walnut St,Boulder,CO,80302,97,Not on Zayo Network
Opp-001007,Acct-000263,1 - Working,false,false,9/29/16,,,New Service,Wavelengths - Long Haul,Bldg-038076,Atlanta,1130 Powers Ferry Pl SE,Marietta,GA,30067,116.9,On Zayo Network
Opp-001008,Acct-000002,Closed - Lost,true,false,9/29/16,,,New Service,Ethernet,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
Opp-001009,Acct-000445,Closed - Lost,true,false,9/29/16,36,,New Service,IP Services,Bldg-493263,Denver,26 E 16th Ave,Denver,CO,80202,61.22,Not on Zayo Network
Opp-001010,Acct-000437,Closed - Lost,true,false,9/29/16,,,New Service,Wavelengths - Long Haul,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network
Opp-001011,Acct-000445,Closed - Lost,true,false,9/29/16,36,,New Service,IP Services,Bldg-493263,Denver,26 E 16th Ave,Denver,CO,80202,61.22,Not on Zayo Network
Opp-001012,Acct-000445,Closed - Lost,true,false,9/29/16,36,,New Service,IP Services,Bldg-493263,Denver,26 E 16th Ave,Denver,CO,80202,61.22,Not on Zayo Network
Opp-001013,Acct-000002,5 - Accepted,true,true,9/29/16,36,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-001014,Acct-000002,5 - Accepted,true,true,9/29/16,36,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-001015,Acct-001178,1 - Working,false,false,9/29/16,,,New Service,IP Services,Bldg-109239,Denver,1225 17th St,Denver,CO,80202,85.83,On Zayo Network
Opp-001016,Acct-000453,Closed - Lost,true,false,9/29/16,36,,New Service,IP Services,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
Opp-001017,Acct-000444,1 - Working,false,false,9/29/16,36,,New Service,Ethernet,Bldg-493529,Dallas,4001 E Plano Pkwy,Plano,TX,75074,2643.41,Not on Zayo Network
Opp-001018,Acct-000444,1 - Working,false,false,9/29/16,36,,New Service,Ethernet,Bldg-493529,Dallas,4001 E Plano Pkwy,Plano,TX,75074,2643.41,Not on Zayo Network
Opp-001019,Acct-000444,1 - Working,false,false,9/29/16,12,,New Service,Ethernet,Bldg-493529,Dallas,4001 E Plano Pkwy,Plano,TX,75074,2643.41,Not on Zayo Network
Opp-001020,Acct-000300,1 - Working,false,false,9/29/16,36,,New Service,IP Services,Bldg-387604,Denver,3801 N Franklin St,Denver,CO,80205,633.33,Not on Zayo Network
Opp-001021,Acct-000263,1 - Working,false,false,9/29/16,,,New Service,Dark Fiber - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-001021,Acct-000263,1 - Working,false,false,9/29/16,,,New Service,Dark Fiber - Metro,Bldg-038076,Atlanta,1130 Powers Ferry Pl SE,Marietta,GA,30067,116.9,On Zayo Network
Opp-001022,Acct-000002,5 - Accepted,true,true,9/29/16,60,,New Service,Ethernet,Bldg-057700,Denver,950 17th St,Denver,CO,80202,104.44,On Zayo Network
Opp-001023,Acct-000028,5 - Accepted,true,true,9/29/16,12,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-001024,Acct-001179,5 - Accepted,true,true,9/29/16,36,,New Service,IP Services,Bldg-116532,Dallas,8300 Douglas Ave,Dallas,TX,75225,185.44,On Zayo Network
Opp-001025,Acct-000007,5 - Accepted,true,true,9/29/16,12,,New Service,Ethernet,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network
Opp-001025,Acct-000007,5 - Accepted,true,true,9/29/16,12,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-001026,Acct-001157,5 - Accepted,true,true,9/29/16,36,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
Opp-001027,Acct-000022,5 - Accepted,true,true,9/29/16,12,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-001027,Acct-000022,5 - Accepted,true,true,9/29/16,12,,New Service,Ethernet,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
Opp-001028,Acct-000973,Closed - Lost,true,false,9/29/16,120,,New Service,Dark Fiber - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-001028,Acct-000973,Closed - Lost,true,false,9/29/16,120,,New Service,Dark Fiber - Metro,Bldg-108659,Atlanta,6 W Druid Hills Dr NE,Atlanta,GA,30329,24.34,On Zayo Network
Opp-001029,Acct-000263,1 - Working,false,false,9/29/16,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-001030,Acct-000263,1 - Working,false,false,9/29/16,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-001031,Acct-000039,1 - Working,false,false,9/29/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-001032,Acct-001180,2 - Best Case,false,false,9/29/16,12,,New Service,IP Services,Bldg-084698,Denver,335 Inverness Dr S,Englewood,CO,80112,308.86,On Zayo Network
Opp-001033,Acct-000116,1 - Working,false,false,9/30/16,,,New Service,Wavelengths - Long Haul,Bldg-381634,Dallas,2001 Westgate Dr,Carrollton,TX,75006,10008.08,Not on Zayo Network
Opp-001034,Acct-000013,5 - Accepted,true,true,9/30/16,60,,New Service,Ethernet,Bldg-117892,Dallas,13800 Diplomat Dr,Dallas,TX,75234,254.37,On Zayo Network
Opp-001035,Acct-000058,5 - Accepted,true,true,9/30/16,12,a0M6000000FfvtAEAR,Positive Re-Rate/Move/Change,IP Services,Bldg-122290,Dallas,4121 International Pkwy,Carrollton,TX,75007,1250,On Zayo Network
Opp-001036,Acct-001181,5 - Accepted,true,true,9/30/16,24,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network
Opp-001037,Acct-000435,Closed - Lost,true,false,9/30/16,36,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-001038,Acct-000058,Closed - Lost,true,false,9/30/16,12,,New Service,Ethernet,Bldg-122290,Dallas,4121 International Pkwy,Carrollton,TX,75007,1250,On Zayo Network
Opp-001039,Acct-000126,2 - Best Case,false,false,9/30/16,12,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-001040,Acct-000072,5 - Accepted,true,true,9/30/16,36,,New Service,Ethernet,Bldg-115383,Atlanta,303 Perimeter Ctr North NE,Atlanta,GA,30346,669.51,On Zayo Network
Opp-001041,Acct-000002,1 - Working,false,false,9/30/16,,,New Service,Wavelengths - Long Haul,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network
Opp-001042,Acct-000019,3 - Committed,false,false,9/30/16,36,,New Service,Wavelengths - Long Haul,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-001043,Acct-000084,Closed - Lost,true,false,9/30/16,36,,New Service,Ethernet,Bldg-038118,Atlanta,1802 Briarcliff Rd NE,Atlanta,GA,30329,19.99,On Zayo Network
Opp-001044,Acct-000084,Closed - Lost,true,false,9/30/16,36,,New Service,Ethernet,Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network
Opp-001045,Acct-000182,1 - Working,false,false,10/1/16,,,New Service,IP Services,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-001046,Acct-000182,1 - Working,false,false,10/1/16,24,,New Service,IP Services,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-001047,Acct-000455,Closed - Lost,true,false,10/3/16,36,,New Service,Ethernet,Bldg-109246,Denver,1515 Wynkoop St,Denver,CO,80202,116.5,Not on Zayo Network
Opp-001047,Acct-000455,Closed - Lost,true,false,10/3/16,36,,New Service,Ethernet,Bldg-161504,Dallas,15950 Dallas Pkwy,Dallas,TX,75248,509.54,Not on Zayo Network
Opp-001048,Acct-000009,2 - Best Case,false,false,10/3/16,24,,New Service,Wavelengths - Metro,Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network
Opp-001048,Acct-000009,2 - Best Case,false,false,10/3/16,24,,New Service,Wavelengths - Metro,Bldg-038059,Atlanta,1003 Donnelly Ave SW,Atlanta,GA,30310,57.36,On Zayo Network
Opp-001049,Acct-001068,1 - Working,false,false,10/3/16,,,New Service,Dark Fiber - Metro,Bldg-236056,Dallas,1000 Throckmorton St,Fort Worth,TX,76102,83.04,On Zayo Network
Opp-001049,Acct-001068,1 - Working,false,false,10/3/16,,,New Service,Dark Fiber - Metro,Bldg-385287,Dallas,6801 Bowman Roberts Rd,Fort Worth,TX,76179,2740.26,On Zayo Network
Opp-001050,Acct-000462,Closed - Lost,true,false,10/3/16,36,,New Service,Dark Fiber - Metro,Bldg-111944,Dallas,8435 N Stemmons Fwy,Dallas,TX,75247,460.01,On Zayo Network
Opp-001050,Acct-000462,Closed - Lost,true,false,10/3/16,36,,New Service,Dark Fiber - Metro,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
Opp-001051,Acct-001182,5 - Accepted,true,true,10/3/16,24,,New Service,Wavelengths - Long Haul,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-001052,Acct-001154,Closed - Lost,true,false,10/3/16,,,New Service,Wavelengths - Long Haul,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
Opp-001053,Acct-000463,Closed - Lost,true,false,10/3/16,36,,New Service,IP Services,Bldg-061948,Atlanta,3 Ravinia Dr,Atlanta,GA,30346,1195.59,On Zayo Network
Opp-001054,Acct-001068,5 - Accepted,true,true,10/3/16,120,,New Service,Dark Fiber - Metro,Bldg-487567,Dallas,212 E Felix St,Fort Worth,TX,76115,,Build in Progress
Opp-001054,Acct-001068,5 - Accepted,true,true,10/3/16,120,,New Service,Dark Fiber - Metro,Bldg-385285,Dallas,505 W Felix St,Fort Worth,TX,76115,2486.11,On Zayo Network
Opp-001055,Acct-001183,Closed - Lost,true,false,10/3/16,,,New Service,Dark Fiber - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-001056,Acct-001183,Closed - Lost,true,false,10/3/16,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
Opp-001057,Acct-000009,1 - Working,false,false,10/3/16,,,New Service,Ethernet,Bldg-015167,Denver,931 14th St,Denver,CO,80202,95.03,On Zayo Network
Opp-001057,Acct-000009,1 - Working,false,false,10/3/16,,,New Service,Ethernet,Bldg-111198,Denver,2485 Curtis St,Denver,CO,80205,9.42,On Zayo Network
Opp-001058,Acct-000161,Closed - Lost,true,false,10/4/16,60,,New Service,Dark Fiber - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-001059,Acct-000053,1 - Working,false,false,10/4/16,,,New Service,Dark Fiber - Metro,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
Opp-001059,Acct-000053,1 - Working,false,false,10/4/16,,,New Service,Dark Fiber - Metro,Bldg-482640,Atlanta,3000 Flowers Rd S,Atlanta,GA,30341,,Not on Zayo Network
Opp-001059,Acct-000053,1 - Working,false,false,10/4/16,,,New Service,Dark Fiber - Metro,Bldg-493983,Atlanta,3075 Northwoods Pkwy NW,Peachtree Corners,GA,30071,24.71,Not on Zayo Network
